,id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle
1135,1163,Nehemiah Odhiambo,NN Odhiambo,Kenyan,1983-08-07,False,True,
1136,1164,James Ngoche,J Ngoche,Kenyan,1988-01-29,False,True,
1137,1165,Hiren Varaiya,H Varaiya,Kenyan,1984-04-09,False,True,
1138,1166,Elijah Otieno,E Otieno,Kenyan,1988-01-03,False,True,
1139,1167,Nelson Odhiambo,NM Odhiambo,Kenyan,1989-03-21,False,True,
1140,1168,Shem Ngoche,S Ngoche,Kenyan,1989-06-06,False,True,
1141,1169,Ragheb Aga,R Aga,Kenyan,1984-07-10,False,True,
1142,1170,Peter Borren,P Borren,Dutch,1983-08-21,False,True,
1143,1171,Wesley Barresi,W Barresi,Dutch,1984-05-03,False,True,
1144,1172,Mudassar Bukhari,M Bukhari,Dutch,1983-12-26,False,True,
1145,1173,Daan van Bunge,D van Bunge,Dutch,1982-10-19,False,True,
1146,1174,Tom de Grooth,T de Grooth,Dutch,1979-05-14,False,True,
1147,1175,Tim Gruijters,T Gruijters,Dutch,1981-08-28,False,True,
1148,1176,Ahsan Malik,A Malik,Dutch,1989-08-28,False,True,
1149,1177,Paul van Meekeren,P van Meekeren,Dutch,1989-08-29,False,True,
1150,1178,Stephan Myburgh,S Myburgh,Dutch,1984-02-28,False,False,
1151,1179,Michael Rippon,M Rippon,Dutch,1991-09-14,False,True,
1152,1180,Pieter Seelaar,P Seelaar,Dutch,1987-07-02,False,True,
1153,1181,Michael Swart,M Swart,Dutch,1982-10-01,False,True,
1154,1182,John Mooney,J Mooney,Irish,1982-02-10,False,False,
1155,1183,James Shannon,J Shannon,Irish,1990-02-12,False,True,
1156,1184,Craig Wallace,C Wallace,Scottish,1990-06-27,False,True,
1157,1185,Alasdair Evans,A Evans,Scottish,1989-01-12,False,True,
1158,1188,Matthew Cross,M Cross,Scottish,1992-10-15,False,True,
1159,1189,John Anderson,J Anderson,Irish,1982-10-06,False,True,
1160,1190,Andrew Balbirnie,A Balbirnie,Irish,1990-12-28,False,True,
1161,1191,Stuart Poynter,S Poynter,Irish,1990-10-18,False,True,
1162,1193,Dewald Nel,D Nel,Scottish,1980-06-06,False,True,
1163,1196,Sebastiaan Braat,S Braat,Dutch,1992-11-14,False,True,
1164,1197,Eric Szwarczynski,E Szwarczynski ,Dutch,1983-02-13,False,True,
1165,1200,Edgar Schiferli,E Schiferli,Dutch,1976-05-17,False,True,
1166,1201,Mohammad Rizwan,Mohammad Rizwan,Pakistani,1992-06-01,False,True,
1167,1202,Hammad Azam,H Azam,Pakistani,1991-03-16,False,True,
1168,1203,Chaturanga de Silva,C de Silva,Sri Lankan,1990-01-17,False,False,
1169,1205,Khurram Khan,K Khan,Emirati,1971-06-21,False,False,
1170,1206,Abdul Shakoor,A Shakoor,Emirati,1988-03-21,False,False,
1171,1207,Amjad Javed,A Javed,Emirati,1980-07-05,False,True,
1172,1208,Arshad Ali,A Ali,Pakistani,1976-04-06,False,True,
1173,1209,Fayyaz Ahmed,F Ahmed,Emirati,1983-05-12,False,False,
1174,1210,Haroon Iftikhar,H Iftikhar,Pakistani,1980-04-07,False,False,
1175,1211,Mohammad Azam,M Azam,Emirati,1980-10-23,False,False,
1176,1212,Muhammad Naveed,M Naveed,Emirati,1987-06-03,False,True,
1177,1213,Nasir Aziz,N Aziz,Emirati,1986-06-16,False,True,
1178,1214,Swapnil Patil,S Patil,Emirati,1985-04-15,False,True,
1179,1215,Rohan Mustafa,R Mustafa,Emirati,1988-10-07,False,True,
1180,1216,Shaiman Anwar,S Anwar,Emirati,1979-03-15,False,True,
1181,1217,Sharif Asadullah,S Asadullah,Pakistani,1984-12-14,False,True,
1182,1218,Shadeep Silva,S Silva,Emirati,1978-08-18,False,False,
1183,1219,Sarel Burger,S Burger,Namibian,1983-02-13,False,True,
1184,1220,Stephen Baard,S Baard,Namibian,1992-04-29,False,True,
1185,1221,Jason Davidson,J Davidson,Namibian,1993-05-21,False,True,
1186,1222,MP Delport,MP Delport,Namibian,1994-03-18,False,True,
1187,1223,Gerhard Erasmus,G Erasmus,Namibian,1995-05-11,False,True,
1188,1224,Xander Pitchers,X Pitchers,South African,1994-02-20,False,True,
1189,1225,Bernard Scholtz,B Scholtz,Namibian,1990-03-10,False,True,
1190,1226,Nicolaas Scholtz,N Scholtz,Namibian,1986-11-05,False,False,
1191,1227,JJ Smit,JJ Smit,Namibian,1995-11-10,False,True,
1192,1228,LP van der Westhuizen,L van der Westhuizen,Namibian,1988-03-31,False,False,
1193,1229,Raymond van Schoor,R van Schoor,Namibian,1990-05-23,False,False,
1194,1230,Christi Viljoen,C Viljoen,Namibian,1987-09-28,False,True,
1195,1231,Craig Williams,C Williams,Namibian,1984-02-25,False,True,
1196,1232,Pikkie YaFrance DUPLICATE,P YaFrance,Namibian,1990-04-23,False,True,
1197,1233,Jimmy Hansra,J Hansra,Canadian,1984-12-29,False,True,
1198,1234,Ashish Bagai,A Bagai,Canadian,1982-01-26,False,True,
1199,1235,Harvir Baidwan,H Baidwan,Canadian,1987-07-31,False,True,
1200,1236,Damodar Daesrath,D Daesrath,Canadian,1981-07-04,False,True,
1201,1237,Parth Desai,P Desai,Indian,1990-12-11,False,True,
1202,1238,Jeremy Gordon,J Gordon,Canadian,1987-01-20,False,True,
1203,1239,Ruvindu Gunasekera,R Gunasekara,Canadian,1991-07-20,False,False,
1204,1240,Junaid Siddiqui,J Siddiqui,Canadian,1983-03-25,False,True,
1205,1241,Nitish Kumar,N Kumar,Canadian,1994-05-21,False,True,
1206,1242,Henry Osinde,H Osinde,Canadian,1978-10-17,False,True,
1207,1243,Hiral Patel,H Patel,Canadian,1991-08-10,False,True,
1208,1244,Cecil Pervez,C Pervez,Canadian,1984-07-22,False,True,
1209,1245,Rizwan Cheema,R Cheema,Canadian,1978-08-15,False,True,
1210,1246,Usman Limbada,U Limbada,Canadian,1989-10-02,False,True,
1211,1247,Gulbodin Naib,G Naib,Pakistani,1991-06-16,False,True,
1212,1248,Shabir Noori,S Noori,Afghan,1992-02-22,False,True,
1213,1249,Samiullah Shenwari DUPLICATE,S Shenwari,Afghan,1987-02-03,False,True,
1214,1250,Rahmat Shah,R Shah,Afghan,1993-07-06,False,True,
1215,1251,Mirwais Ashraf,M Ashraf,Afghan,1988-06-30,False,True,
1216,1252,Izatullah Dawlatzai DUPLICATE,I Dawlatzai,Afghan,1991-05-10,False,True,
1217,1254,JP Kotze,JP Kotze,Namibian,1994-04-23,False,False,
1218,1255,Chris Tremlett,C Tremlett,English,1981-09-02,False,True,
1219,1256,James Taylor,J Taylor,English,1990-01-06,False,True,
1220,1257,Hamza Tariq,H Tariq,Canadian,1990-07-21,False,True,
1221,1258,Ahmed Raza,A Raza,Emirati,1988-10-10,False,False,
1222,1259,Simon Kerrigan,Simon Kerrigan,English,1989-05-10,False,True,
1223,1260,Sohaib Maqsood,S Maqsood,Pakistani,1987-04-15,False,True,
1224,1262,Dominic Michael,D Michael,Australian,1987-10-08,False,False,
1225,1264,Imtiaz Ahmed,I Ahmed,Indian,1985-11-10,False,True,
1226,1265,Asif Ali,A Ali,Pakistani,1989-04-13,False,False,
1227,1266,Ali Waqas,A Waqas,Pakistani,1989-12-26,False,False,
1228,1267,Khuram Shahzad,K Shahzad,Omani,1987-08-22,False,True,
1229,1268,Mohammad Salman,M Salman,Pakistani,1981-08-07,False,True,
1230,1269,Samiullah Khan,S Khan,Pakistani,1982-08-04,False,True,
1231,1270,Hasan Mahmood,H Mahmood,Pakistani,1991-01-01,False,True,
1232,1271,Jahandad Khan,J Khan,Pakistani,1983-04-04,False,True,
1233,1272,Farrukh Shehzad,F Shehzad,Pakistani,1984-10-12,False,True,
1234,1273,Imran Khalid,I Khalid,Pakistani,1982-12-29,False,False,
1235,1274,Ammar Mahmood,A Mahmood,Pakistani,1979-04-04,False,True,
1236,1275,Waqas Maqsood,W Maqsood,Pakistani,1987-11-04,False,False,
1237,1276,Hardus Viljoen,H Viljoen,South African,1989-03-06,False,True,
1238,1277,Rassie van der Dussen,R van der Dussen,South African,1989-02-07,False,True,
1239,1278,Nick Beard,N Beard,New Zealander,1989-09-16,False,False,
1240,1279,Michael Bracewell,M Bracewell,New Zealander,1991-02-14,False,False,
1241,1280,Neil Broom,N Broom,New Zealander,1983-11-20,False,True,
1242,1281,Mark Craig,M Craig,New Zealander,1987-03-23,False,False,
1243,1282,Jacob Duffy,J Duffy,New Zealander,1994-08-02,False,True,
1244,1283,James McMillan,J McMillan,New Zealander,1978-06-14,False,True,
1245,1284,Aaron Redmond,A Redmond,New Zealander,1979-09-23,False,True,
1246,1285,Ashton Turner,A Turner,Australian,1993-01-25,False,True,
1247,1286,Liam Davis,L Davis,Australian,1984-08-02,False,True,
1248,1287,Burt Cockley,B Cockley,Australian,1986-04-03,False,True,
1249,1288,Joel Paris,J Paris,Australian,1992-12-11,False,False,
1250,1289,Sam Whiteman,S Whiteman,Australian,1992-03-19,False,False,
1251,1290,Graeme van Buuren,G van Buuren,South African,1990-08-22,False,True,
1252,1291,Nicolas Pooran,N Pooran,West Indian,1996-01-01,False,False,
1253,1292,Chamara Silva,C Silva,Sri Lankan,1979-12-14,False,True,
1254,1293,Milinda Siriwardana,M Siriwardana,Sri Lankan,1985-12-04,False,False,
1255,1294,Lahiru Jayaratne,L Jayaratne,Sri Lankan,1991-10-12,False,True,
1256,1295,Dhananjaya de Silva,D de Silva,Sri Lankan,1991-09-06,False,True,
1257,1296,Khurram Manzoor,K Manzoor,Pakistani,1986-06-10,False,True,
1258,1297,Adnan Akmal,A Akmal,Pakistani,1985-03-13,False,True,
1259,1298,Brad Ipson,B Ipson,Australian,1980-09-17,False,False,
1260,1299,Chris Jordan,C Jordan,English,1988-10-04,True,True,
1261,1300,Jamie Overton,J Overton,English,1994-04-10,False,True,
1262,1301,Sam Wells,S Wells,New Zealander,1984-07-13,False,False,
1263,1302,Anamul Haque,A Haque,Bangladeshi,1993-12-16,False,True,
1264,1304,Ish Sodhi,I Sodhi,New Zealander,1992-10-31,False,True,
1265,1305,Shan Masood,S Masood,Pakistani,1989-10-14,False,True,
1266,1306,Al-Amin Hossain,Al-Amin Hossain,Bangladeshi,1990-01-01,True,True,FAST_SEAM
1267,1307,Naeem Islam,N Islam,Bangladeshi,1986-12-31,False,True,
1268,1308,Anton Devcich,A Devcich,New Zealander,1985-09-26,False,False,
1269,1309,Sheldon Cottrell,S Cottrell,West Indian,1989-08-19,False,True,
1270,1310,Kirk Edwards,K Edwards,West Indian,1984-11-03,False,True,
1271,1311,Chadwick Walton,C Walton,West Indian,1985-07-03,False,True,
1272,1312,Afsar Zazai,A Zazai,Afghan,1993-08-10,False,True,
1273,1313,Noor Ali Zadran,N Zadran,Afghan,1988-07-10,False,True,
1274,1314,Janeiro Tucker,J Tucker,Bermudian,1975-03-15,False,True,
1275,1315,Kamal Bashir,K Bashir,Bermudian,1988-12-13,False,True,
1276,1316,Derrick Brangman,D Brangman,Bermudian,1987-08-24,False,False,
1277,1317,Christian Burgess,C Burgess,Bermudian,1994-04-24,False,False,
1278,1318,Lionel Cann,L Cann,Bermudian,1972-10-03,False,True,
1279,1319,Allan Douglas,A Douglas,Bermudian,1987-05-10,False,True,
1280,1320,Christopher Douglas,C Douglas,Bermudian,1989-11-20,False,False,
1281,1321,Terryn Fray,T Fray,Bermudian,1991-06-30,False,True,
1282,1322,David Hemp,D Hemp,Bermudian,1970-11-08,False,False,
1283,1323,Malachi Jones,M Jones,Bermudian,1989-06-26,False,True,
1284,1324,Kamau Leverock,K Leverock,Bermudian,1994-10-19,False,False,
1285,1325,Tre Manders,T Manders,Bermudian,1995-01-31,False,True,
1286,1326,Jacobi Robinson,J Robinson,Bermudian,1984-12-31,False,True,
1287,1327,Dion Stovell,D Stovell,Bermudian,1984-09-12,False,True,
1288,1328,Kwame Tucker,K Tucker,Bermudian,1976-09-28,False,True,
1289,1330,Abzal Dean,A Dean,Canadian,1983-02-23,False,False,
1290,1331,Kenny Kamyuka,K Kamyuka,Canadian,1981-12-05,False,True,
1291,1332,Raza Rehman,R Rehman,Canadian,1985-11-05,False,True,
1292,1333,Louis Klazinga,L Klazinga,Namibian,1985-12-04,False,True,
1293,1334,Toby Vervey,T Vervey,Namibian,1981-11-02,False,True,
1294,1335,Shalako Groenewald,S Groenewald,Namibian,1993-06-08,False,True,
1295,1336,Carsten Pedersen,C Pedersen,Danish,1977-06-18,False,True,
1296,1337,Aftab Ahmed,A Ahmed,Danish,1990-03-22,False,True,
1297,1338,Pawan Kumar,P Kumar,Danish,1985-07-12,False,True,
1298,1339,Basit Javed,B Javed,Danish,1993-09-20,False,True,
1299,1340,Kasper Rubin,K Rubin,Danish,1986-12-30,False,True,
1300,1341,Rizwan Mahmood,R Mahmood,Danish,1989-06-16,False,True,
1301,1342,Bashir Shah,B Shah,Danish,1983-06-04,False,True,
1302,1343,Jakob Rubin,J Rubin,Danish,1986-12-30,False,True,
1303,1344,Michael Pedersen,M Pedersen,Danish,1986-10-03,False,False,
1304,1345,Hamid Shah,H Shah,Danish,1992-08-20,False,True,
1305,1346,Kamran Mahmood,K Mahmood,Danish,1993-01-20,False,True,
1306,1347,Yasir Iqbal,Y Iqbal,Danish,1983-09-19,False,True,
1307,1348,Christo Botma,C Botma,Danish,1991-06-04,False,True,
1308,1349,Frederik Klokker,F Klokker,Danish,1983-03-13,False,False,
1309,1350,Jamie Atkinson,J Atkinson,Hong Konger,1990-08-13,False,True,
1310,1351,Tanwir Afzal,T Afzal,Hong Konger,1988-06-12,False,True,
1311,1352,Irfan Ahmed,I Ahmed,Hong Konger,1989-11-20,False,True,
1312,1353,Munir Dar,M Dar,Hong Konger,1974-03-04,False,True,
1313,1354,Nadeem Ahmed,N Ahmed,Hong Konger,1987-09-28,False,True,
1314,1355,Ali Skhawat,A Skhawat,Hong Konger,1985-05-05,False,True,
1315,1356,Haseeb Amjad,H Amjad,Hong Konger,1987-11-11,False,True,
1316,1357,Waqas Barkat,W Barkat,Hong Konger,1990-02-17,False,True,
1317,1358,Mark Chapman,M Chapman,Hong Konger,1994-06-27,False,False,
1318,1359,Babar Hayat,B Hayat,Hong Konger,1992-01-05,False,True,
1319,1360,Kinchit Shah,K Shah,Hong Konger,1995-12-09,False,False,
1320,1361,Aizaz Khan,A Khan,Hong Konger,1993-03-21,False,True,
1321,1362,Nizakat Khan,N Khan,Hong Konger,1992-07-08,False,True,
1322,1363,Roy Lamsam,R Lamsam,Hong Konger,1980-05-15,False,True,
1323,1364,Daljeet Singh,D Singh,Hong Konger,1995-10-14,False,True,
1324,1365,Andy McBrine,A McBrine,Irish,1993-04-30,True,True,
1325,1366,Dilan Fernando,D Fernando,Italian,1985-04-23,False,False,
1326,1367,Gareth Berg,G Berg,Italian,1981-01-18,False,True,
1327,1368,Alessandro Bonora,A Bonora,Italian,1978-05-24,False,True,
1328,1369,Damian Crowley,D Crowley,Italian,1989-05-20,False,True,
1329,1370,Madupa Fernando,M Fernando,Italian,1991-07-13,False,False,
1330,1371,Shan Munasinghe,S Munasinghe,Italian,1986-10-07,False,True,
1331,1372,Joy Perera,J Perera,Italian,1987-06-12,False,True,
1332,1373,Peter Petricola,P Petricola,Italian,1983-05-05,False,False,
1333,1374,Dinidu Marage,D Marage,Italian,1981-09-24,False,True,
1334,1375,Carl Sandri,C Sandri,Italian,1983-07-11,False,True,
1335,1376,Mick Raso,M Raso,Italian,1980-07-07,False,True,
1336,1377,Andy Northcote,A Northcote,Italian,1983-04-12,False,True,
1337,1378,Vincenzo Pennazza,V Pennazza,Italian,1984-10-19,False,True,
1338,1379,Tharindu Fernando,T Fernando,Italian,1987-05-01,False,False,
1339,1380,Sujith Rillagodage,S Rillagodage,Italian,1975-05-23,False,True,
1340,1381,Steve Tikolo,S Tikolo,Kenyan,1971-06-25,False,True,
1341,1382,Thomas Odoyo,T Odoyo,Kenyan,1978-05-12,False,True,
1342,1383,Dhiren Gondaria,D Gondaria,Kenyan,1994-12-05,False,True,
1343,1384,Paras Khadka,P Khadka,Nepalese,1987-10-24,False,True,
1344,1385,Gyanendra Malla,G Malla,Nepalese,1987-07-06,False,True,
1345,1386,Sagar Pun,S Pun,Nepalese,1993-03-01,False,True,
1346,1387,Shakti Gauchan,S Gauchan,Nepalese,1984-04-22,False,True,
1347,1388,Jitendra Mukhiya,J Mukhiya,Nepalese,1992-11-22,False,True,
1348,1389,Pradeep Airee,P Airee,Nepalese,1992-09-01,False,True,
1349,1390,Binod Bhandari,B Bhandari,Nepalese,1990-01-25,False,True,
1350,1391,Rahul Vishwakarma,R Vishwakarma,Nepalese,1992-10-19,False,False,
1351,1392,Sharad Vesawkar,S Vesawkar,Nepalese,1992-10-09,False,True,
1352,1393,Amrit Bhattarai,A Bhattarai,Nepalese,1987-12-27,False,True,
1353,1394,Basant Regmi,B Regmi,Nepalese,1986-04-06,False,False,
1354,1395,Subash Khakurel,S Khakurel,Nepalese,1987-06-22,False,True,
1355,1396,Avinash Karn,A Karn,Nepalese,1995-02-04,False,True,
1356,1397,Mahesh Chhetri,M Chhetri,Nepalese,1988-01-26,False,True,
1357,1398,Anil Mandal,A Mandal,Nepalese,1991-02-05,False,True,
1358,1399,Atse Buurman,A Buurman,Dutch,1982-03-21,False,True,
1359,1400,Ben Cooper,B Cooper,Dutch,1992-02-10,False,False,
1360,1401,Vivian Kingma,V Kingma,Dutch,1994-10-23,False,True,
1361,1402,Christopher Amini,CR Amini,Papuan,1984-06-12,False,True,
1362,1403,Assad Vala,A Vala,Papuan,1987-08-05,False,False,
1363,1404,Tony Ura,T Ura,Papuan,1989-10-15,False,True,
1364,1405,Kila Pala,K Pala,Papuan,1985-05-16,False,False,
1365,1406,Mahuru Dai,M Dai,Papuan,1984-05-30,False,True,
1366,1407,Vani Morea,V Morea,Papuan,1983-03-13,False,True,
1367,1408,Jack Vare,J Vare,Papuan,1986-02-14,False,True,
1368,1409,Pipi Raho,P Raho,Papuan,1988-03-04,False,True,
1369,1410,John Reva,J Reva,Papuan,1990-09-25,False,True,
1370,1411,Charles Amini,CJA Amini,Papuan,1992-04-14,False,False,
1371,1412,Chris Kent,C Kent,Papuan,1991-11-25,False,True,
1372,1413,Willie Gavera,W Gavera,Papuan,1988-08-18,False,True,
1373,1414,Norman Vanua,N Vanua,Papuan,1993-12-02,False,True,
1374,1415,Andrew Hicks,A Hicks,Papuan,1988-04-09,False,True,
1375,1416,Geraint Jones,G Jones,Papuan,1976-07-14,False,True,
1376,1417,Safyaan Sharif,S Sharif,Scottish,1991-05-24,False,True,
1377,1418,Michael Leask,M Leask,Scottish,1990-10-29,False,True,
1378,1419,Asim Kurshid,A Kurshid,Emirati,1981-02-18,False,True,
1379,1420,Manjula Guruge,M Guruge,Emirati,1981-02-14,False,True,
1380,1421,Kamran Shazad,K Shazad,Emirati,1980-08-25,False,True,
1381,1422,Mohammad Shafiq,M Shafiq,Emirati,1974-01-02,False,True,
1382,1423,Saqib Ali,S Ali,Emirati,1978-04-14,False,True,
1383,1424,Arthur Kyobe,A Kyobe,Ugandan,1988-11-29,False,False,
1384,1425,Brian Masaba,B Masaba,Ugandan,1991-09-22,False,True,
1385,1426,Charles Waiswa,C Waiswa,Ugandan,1987-12-29,False,False,
1386,1427,Davis Karashani,D Karashani,Ugandan,1987-04-28,False,True,
1387,1428,Roger Mukasa,R Mukasa,Ugandan,1987-04-22,False,True,
1388,1429,Richard Okia,R Okia,Ugandan,1983-06-26,False,True,
1389,1430,Raymond Otim,R Otim,Ugandan,1986-10-21,False,True,
1390,1432,Phillimon Mukobe,P Mukobe,Ugandan,1986-03-08,False,False,
1391,1433,Jonathan Sebanja,J Sebanja,Ugandan,1988-10-09,False,True,
1392,1434,Henry Senyondo,H Senyondo,Ugandan,1993-12-08,False,True,
1393,1435,Frank Nsubuga,F Nsubuga,Ugandan,1980-08-28,False,True,
1394,1436,Hamza Saleh,H Saleh,Ugandan,1986-04-20,False,True,
1395,1437,Hamu Bagenda,H Bagenda,Ugandan,1990-09-03,False,True,
1396,1438,Patrick Ochan,P Ochan,Ugandan,1988-08-09,False,True,
1397,1440,Fahad Babar,F Babar,American,1992-02-19,False,True,
1398,1441,Akeem Dodson,A Dodson,American,1987-09-06,False,False,
1399,1442,Orlando Baker,O Baker,American,1979-09-15,False,True,
1400,1443,Steven Taylor,SR Taylor,American,1993-11-09,False,True,
1401,1444,Muhammad Ghous,M Ghous,American,1990-04-24,False,True,
1402,1445,Japen Patel,J Patel,American,1987-10-01,False,True,
1403,1446,Danial Ahmed,D Ahmed,American,1985-01-27,False,False,
1404,1447,Imran Awan,I Awan,American,1979-07-02,False,True,
1405,1448,Elmore Hutchinson,E Hutchinson,American,1982-08-11,False,False,
1406,1449,Barrington Bartley,B Bartley,American,1980-10-19,False,True,
1407,1450,Srinivasa Santhanam,S Santhanam,American,1984-05-21,False,True,
1408,1451,Karan Ganesh,K Ganesh,American,1986-10-24,False,True,
1409,1452,Neil McGarrell,N McGarrell,American,1972-07-12,False,True,
1410,1453,Timroy Allen,T Allen,American,1987-01-22,False,True,
1411,1454,Adam Sanford,A Sanford,American,1975-07-12,False,True,
1412,1455,Aftab Alam,A Alam,Afghan,1992-11-30,False,True,
1413,1456,Taha Ahmed,T Ahmed,Danish,1991-02-05,False,True,
1414,1457,Ramith Rambukwella,R Rambukwela,Sri Lankan,1991-09-08,False,False,
1415,1458,Arthur Ziraba,A Ziraba,Ugandan,1989-08-08,False,True,
1416,1459,Ankur Sharma,A Sharma,Hong Konger,1983-11-01,False,True,
1417,1460,Kraigg Brathwaite,K Brathwaite,West Indian,1992-12-01,False,True,
1418,1461,Usman Shinwari,U Shinwari,Pakistani,1994-05-01,False,True,
1419,1462,Sharjeel Khan,S Khan,Pakistani,1989-08-14,False,False,
1420,1463,Kithuruwan Vithanage,K Vithanage,Sri Lankan,1991-02-26,False,False,
1421,1464,Jono Dean,J Dean,Australian,1984-06-23,False,True,
1422,1465,Trent Lawford,T Lawford,Australian,1988-04-18,False,True,
1423,1466,Ben Oakley,B Oakley,Australian,1982-05-09,False,False,
1424,1467,Jimmy Peirson,J Peirson,Australian,1992-10-13,False,True,
1425,1468,Nick Buchanan,N Buchanan,Australian,1991-04-03,False,True,
1426,1469,Sam Rainbird,S Rainbird,Australian,1992-06-05,False,True,
1427,1470,Kelvin Smith DUPLICATE,K Smith,Australian,1994-09-05,False,False,
1428,1471,Andrew Fekete,A Fekete,Australian,1985-05-18,False,True,
1429,1472,Solomon Mire,S Mire,Zimbabwean,1989-08-21,False,True,
1430,1473,Jake Reed,J Reed,Australian,1990-09-28,False,True,
1431,1474,Matthew Short,M Short,Australian,1995-11-08,False,True,
1432,1475,Scott Boland,S Boland,Australian,1989-04-11,False,True,
1433,1476,Daniel Worrall,D Worrall,Australian,1991-07-10,False,True,
1434,1477,Trent Copeland,T Copeland,Australian,1986-03-14,False,True,
1435,1478,Ben Dwarshuis,B Dwarshuis,Australian,1994-06-23,False,False,
1436,1479,Jordan Silk,J Silk,Australian,1992-04-13,False,True,
1437,1480,Andrew Tye,A Tye,Australian,1986-12-12,True,True,
1438,1481,Blake Dean,B Dean,Australian,1987-09-15,False,True,
1439,1482,Scott Borthwick,S Borthwick,English,1990-04-19,False,False,
1440,1483,Nikita Miller,N Miller,West Indian,1982-05-16,False,True,
1441,1484,Vishwa Fernando,V Fernando,Sri Lankan,1991-09-18,False,True,
1442,1485,Kaushal Silva,K Silva,Sri Lankan,1986-05-27,False,True,
1443,1486,Dilruwan Perera,MDK Perera,Sri Lankan,1982-07-22,False,True,
1444,1487,Mohammad Talha,M Talha,Pakistani,1988-10-15,False,True,
1445,1488,Mark Steketee,M Steketee,Australian,1970-01-01,False,True,
1446,1489,Craig Simmons,C Simmons,Australian,1982-12-01,False,False,
1447,1490,Andre Fletcher,A Fletcher,West Indian,1987-11-28,False,True,
1448,1491,Ben McDermott,B McDermott,Australian,1994-12-12,False,True,
1449,1492,Hamish Bennett,H Bennett,New Zealander,1987-02-22,False,False,
1450,1493,Imrul Kayes,I Kayes,Bangladeshi,1987-02-02,False,False,
1451,1494,Nasir Jamal,N Jamal,Afghan,1993-12-21,False,True,
1452,1495,Hashmat,Hashmat,Afghan,1994-11-04,False,False,
1453,1496,Munir Ahmad,M Ahmad,Afghan,1996-02-01,False,True,
1454,1497,Sayed Shirzad,S Shirzad,Afghan,1994-10-01,False,False,
1455,1498,Sharafuddin Ashraf,S Ashraf,Afghan,1995-01-10,False,False,
1456,1499,Fareed Malik,F Malik,Afghan,1994-08-10,False,False,
1457,1500,Younas Khan,Y Khan,Afghan,1995-11-16,False,True,
1458,1501,Shahidullah,Shahidullah,Afghan,1999-02-06,False,False,ORTHODOX
1459,1502,Zia-ur-Rehman,Zia-ur-Rehman,Afghan,1997-12-30,False,True,
1460,1503,Waheedullah Shafaq,W Shafaq,Afghan,1997-01-02,False,True,
1461,1504,Adil,Adil,Afghan,1994-11-20,False,True,
1462,1505,Matt Henry,M Henry,New Zealander,1991-12-14,False,True,
1463,1507,Ihsanullah,Ihsanullah,Afghan,1997-12-28,False,True,
1464,1508,Usman Ghani,U Ghani,Afghan,1996-11-20,False,True,
1465,1509,Mujtaba,Mujtaba,Afghan,1995-12-01,False,False,
1466,1510,Thomas Andrews,T Andrews,Australian,1994-10-07,False,False,
1467,1511,Ben Ashkenazi,B Ashkenazi,Australian,1994-10-05,False,True,
1468,1512,James Bazley,J Bazley,Australian,1995-04-08,False,True,
1469,1513,Jake Doran,J Doran,Australian,1996-11-02,False,False,
1470,1514,Matthew Fotia,M Fotia,Australian,1994-10-03,False,False,
1471,1515,Alex Gregory,A Gregory,Australian,1995-06-27,False,True,
1472,1517,Jaron Morgan,J Morgan,Australian,1995-09-27,False,False,
1473,1518,Damien Mortimer,D Mortimer,Australian,1995-01-31,False,True,
1474,1520,Kelvin Smith,K Smith,Australian,1994-09-05,False,False,
1475,1521,Billy Stanlake,B Stanlake,Australian,1994-11-04,True,False,
1476,1522,Cameron Valente,C Valente,Australian,1994-09-06,False,True,
1477,1523,Guy Walker,G Walker,Australian,1995-09-12,False,True,
1478,1524,Sean Willis,S Willis,Australian,1995-01-06,False,True,
1479,1525,Sudeepta Aurka,S Aurka,Canadian,1993-09-03,False,True,
1480,1527,Nikhil Dutta,N Dutta,Canadian,1994-10-13,False,True,
1481,1528,Farhan Malik,F Malik,Canadian,1995-02-25,False,True,
1482,1529,Stephan Joseph,S Joseph,Canadian,1995-04-09,False,True,
1483,1530,Aniket Joshi,A Joshi,Canadian,1996-03-03,False,True,
1484,1531,Armaan Kapoor,A Kapoor,Canadian,1994-12-28,False,True,
1485,1532,Abraash Khan,A Khan,Canadian,1998-07-23,False,True,
1486,1534,Ed Barnard,E Barnard,English,1995-11-20,False,True,
1487,1535,Trevor Manoosingh,T Manoosingh,Canadian,1993-10-30,False,True,
1488,1536,Stephan Rajasingam,S Rajasingam,Canadian,1993-11-10,False,False,
1489,1537,Yug Rao,Y Rao,Canadian,1993-09-20,False,True,
1490,1538,Talha Shaik,T Shaik,Canadian,1994-05-25,False,True,
1491,1539,Keenen Tinto,K Tinto,Canadian,1993-11-17,False,True,
1492,1540,Muslim Musa,M Musa,Afghan,1997-01-15,False,True,
1493,1541,Joe Clarke,J Clarke,English,1996-05-26,False,True,
1494,1542,Ben Duckett,B Duckett,English,1994-10-17,False,False,
1495,1543,Harry Finch,H Finch,English,1995-02-10,False,True,
1496,1544,Matt Fisher,M Fisher,English,1997-11-09,False,True,
1497,1545,Miles Hammond,M Hammond,English,1996-01-11,False,False,
1498,1546,Ryan Higgins,R Higgins,English,1995-04-03,False,True,
1499,1547,Rob Jones,R Jones,English,1995-11-03,False,True,
